MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1,6,60.0,7200,1,1,3,3,0,0,0,11,2,2,0,2,6,7,1925,1992,1,0,13,14,3,0,3,3,1,3,3,1,1,0,1,0,1040,1040,1,4,1,4,1040,0,0,1040,0,0,1,0,2,1,3,5,8,0,0,5,1993,1,2,320,3,3,2,0,132,0,0,0,0,0,0,1,0,7,2008,9,4,127500
4,6,62.0,7006,1,1,3,3,0,4,0,11,2,2,0,0,6,6,1925,1950,1,0,12,13,3,0,3,3,2,3,3,1,3,121,1,0,647,768,1,3,1,4,788,448,0,1236,1,0,2,0,3,1,3,6,8,1,4,5,1985,1,1,384,3,3,2,0,0,0,0,0,0,0,3,1,0,8,2008,9,3,127000
4,6,60.0,7920,1,0,0,3,0,4,0,11,0,2,0,0,6,7,1920,1950,1,0,8,8,3,0,3,2,1,3,3,1,1,0,1,0,319,319,1,3,1,0,1035,371,0,1406,0,0,1,0,3,1,2,6,8,0,0,6,0,0,0,0,0,0,0,0,144,0,0,0,0,0,3,1,0,3,2008,9,4,89500
0,6,49.0,8235,1,1,0,1,0,4,0,20,1,7,0,2,5,7,1955,1995,1,0,8,8,3,0,3,4,1,3,3,1,2,180,3,645,0,825,1,3,1,4,825,0,0,825,1,0,1,0,2,1,3,4,8,0,0,5,1963,2,2,720,3,3,2,140,50,0,0,0,0,0,3,1,0,6,2008,9,4,125000
4,6,60.0,5586,1,1,0,0,0,4,0,20,1,2,0,0,6,7,1920,1998,1,0,8,8,3,0,3,3,0,3,3,1,1,0,1,0,901,901,1,4,1,4,1088,110,0,1198,0,0,1,0,4,1,3,7,8,0,0,6,0,0,0,0,0,0,0,0,98,0,0,0,0,0,3,1,0,9,2008,3,0,79900
1,6,60.0,10320,1,1,3,3,0,4,0,11,7,2,0,2,5,8,1912,1991,1,0,14,15,3,0,3,3,0,2,3,1,1,0,1,0,451,451,1,3,1,4,759,0,0,759,0,0,1,0,1,1,3,5,8,0,0,5,1997,1,2,576,3,3,0,40,0,0,0,0,0,0,0,1,0,8,2008,3,3,85000
15,6,60.0,10320,1,0,3,3,0,4,0,11,2,2,1,5,3,3,1915,1950,1,0,1,1,3,0,2,2,2,3,2,1,1,0,1,0,536,536,1,5,0,1,808,536,0,1344,0,0,2,0,3,2,3,8,8,0,0,6,0,0,0,0,0,0,0,42,0,204,0,0,0,0,0,1,0,5,2008,9,4,82375
4,6,60.0,10320,1,0,3,3,0,4,0,11,2,2,0,0,6,7,1906,1995,1,0,8,8,3,0,3,3,1,3,3,1,1,0,1,0,756,756,1,5,1,4,756,713,0,1469,0,0,1,0,3,1,3,7,8,0,0,5,1906,1,1,216,3,3,2,57,0,239,0,0,0,0,3,1,0,6,2008,9,4,135000
0,5,82.0,9488,1,1,3,3,0,4,0,22,1,2,0,2,5,6,1947,1993,1,0,13,14,3,0,4,3,1,3,3,1,1,0,1,0,1046,1046,1,4,0,4,1054,0,0,1054,0,0,1,0,3,1,3,6,8,0,0,5,1947,1,1,240,3,3,2,0,60,122,0,0,0,0,0,1,0,9,2008,9,0,124000
0,5,55.0,8250,1,1,3,3,0,4,0,22,1,2,0,2,5,5,1968,1968,3,0,6,6,3,0,3,3,1,3,3,1,4,250,2,492,210,952,1,5,1,4,1211,0,0,1211,0,0,1,0,3,1,3,5,8,1,3,1,1968,1,1,322,3,3,2,0,63,0,0,0,0,0,0,1,0,8,2008,9,4,134000
4,5,115.0,21286,1,1,3,3,0,4,0,22,2,2,0,0,5,5,1948,1950,1,0,14,15,3,0,3,3,1,3,3,1,1,0,1,0,720,720,1,3,1,4,720,551,0,1271,0,0,2,0,4,1,3,7,8,1,4,1,1948,1,1,312,3,3,2,0,0,108,0,0,0,0,0,1,0,8,2008,9,4,135000
4,5,80.0,17120,1,1,3,3,0,4,0,4,1,2,0,0,4,4,1959,1959,1,0,15,10,3,0,3,3,1,0,0,0,0,0,0,0,0,0,1,3,1,4,1120,468,0,1588,0,0,2,0,4,1,3,7,6,1,4,5,1991,3,2,680,3,3,0,0,59,0,0,0,0,0,0,1,0,7,2008,9,4,134432
15,5,62.0,10106,1,1,3,3,0,4,0,7,2,2,1,0,5,7,1940,1999,1,0,14,15,3,0,3,4,0,3,3,1,5,351,3,181,112,644,1,4,1,4,808,547,0,1355,1,0,2,0,4,2,3,6,8,0,0,6,0,0,0,0,0,0,2,140,0,0,0,0,0,0,0,1,0,9,2008,9,4,127500
9,5,72.0,11235,1,1,3,3,0,0,0,22,1,2,0,6,5,6,1963,1963,1,0,6,15,3,0,3,3,1,4,3,3,5,784,1,0,197,981,1,3,1,4,1075,0,0,1075,1,0,1,0,3,1,4,6,8,0,0,5,1996,1,2,440,3,3,2,64,0,0,0,64,0,0,3,1,0,5,2008,9,0,148000
0,5,70.0,11200,1,1,3,3,0,4,0,22,2,2,0,2,5,5,1965,1965,3,0,6,6,3,0,3,3,1,3,3,1,3,906,1,0,134,1040,1,5,1,4,1040,0,0,1040,1,0,1,0,3,1,3,5,8,0,0,5,1965,1,1,384,3,3,2,0,0,0,0,0,0,0,0,1,0,2,2008,9,4,129500
8,5,80.0,13014,1,1,3,3,0,4,0,22,2,2,0,7,6,5,1978,1978,1,0,6,10,1,39,3,3,1,3,3,3,5,528,1,0,480,1008,1,3,1,4,1096,0,0,1096,1,0,1,0,3,1,3,6,8,1,2,1,1978,1,2,484,3,3,2,168,0,0,0,0,0,0,0,1,0,12,2008,9,4,157500
0,5,72.0,7162,1,1,0,3,0,4,0,22,2,2,0,2,5,7,1966,1966,1,0,6,6,0,41,3,3,2,3,3,1,1,0,1,0,876,876,1,3,1,4,904,0,0,904,0,0,1,0,3,1,3,6,8,0,0,1,1966,1,1,408,3,3,2,0,0,0,0,0,0,0,3,1,0,12,2008,9,0,109900
0,5,68.0,10265,1,1,0,3,0,4,0,22,2,2,0,2,5,7,1967,2005,1,0,6,6,3,0,3,2,1,3,3,1,5,758,1,0,234,992,1,5,1,4,992,0,0,992,1,0,1,0,3,1,4,6,8,0,0,1,1967,2,1,294,3,3,2,204,0,0,0,0,0,0,3,3,600,7,2008,9,4,145000
0,5,57.0,9764,1,1,0,3,0,2,0,22,1,2,0,2,5,7,1967,2003,1,0,13,14,3,0,3,3,1,3,3,1,4,702,1,0,192,894,1,5,1,4,894,0,0,894,1,0,1,0,3,1,4,5,8,0,0,1,1967,2,2,450,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2008,9,4,130000
9,5,72.0,7703,1,1,0,3,0,1,0,22,2,2,0,6,6,8,1978,1978,1,0,6,6,0,40,3,3,1,4,3,4,5,450,1,0,0,450,1,5,1,4,1034,0,0,1034,0,1,1,0,3,1,3,6,8,1,1,2,1978,3,2,504,3,3,2,311,0,0,0,0,0,0,2,1,0,5,2008,9,4,153000
0,5,72.0,9981,1,1,0,3,0,0,0,22,2,2,0,2,5,5,1967,1967,1,0,8,8,1,340,3,3,1,3,3,2,4,221,1,0,852,1073,1,4,1,4,1073,0,0,1073,0,0,1,0,3,1,3,6,8,0,0,1,1967,2,1,270,3,3,2,0,90,0,0,0,0,0,3,1,0,3,2008,9,4,120000
9,5,72.0,7400,1,1,0,3,0,1,0,22,2,2,0,6,5,5,1984,1984,1,0,13,14,3,0,3,3,2,4,3,3,2,104,5,956,0,1060,1,3,1,4,1126,0,0,1126,1,0,1,0,2,1,3,5,8,0,0,1,1984,1,2,506,3,3,2,178,0,0,0,0,0,0,0,1,0,3,2008,9,4,152000
10,5,60.0,12900,1,1,3,3,0,4,0,22,1,2,2,6,4,4,1969,1969,1,0,9,10,3,0,3,3,1,4,3,3,6,1198,1,0,0,1198,1,3,1,4,1258,0,0,1258,2,0,0,2,0,2,3,6,8,0,0,4,1969,1,2,400,2,3,2,120,0,0,0,0,0,0,0,1,0,1,2008,9,2,108959
15,5,60.0,12900,1,1,3,3,0,4,0,22,1,2,1,2,5,4,1920,1950,1,0,3,13,3,0,3,3,2,3,2,1,4,1300,1,0,0,1300,1,2,1,4,1140,0,0,1140,1,0,1,0,3,1,3,6,8,0,0,4,1920,1,2,400,3,3,2,0,0,190,0,0,0,0,0,1,0,1,2008,9,2,95541
0,5,72.0,9000,1,1,3,3,0,4,0,22,2,2,0,2,5,3,1959,1959,1,0,14,10,3,0,3,3,1,3,3,1,6,288,1,0,718,1006,1,3,1,4,1006,0,0,1006,0,0,1,0,3,1,3,5,8,0,0,6,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,1,0,7,2008,9,4,80000
0,5,72.0,8544,1,1,0,3,0,1,0,22,2,2,0,2,5,6,1966,2006,1,0,6,6,3,0,3,3,1,3,3,1,1,0,1,0,1228,1228,1,4,1,4,1228,0,0,1228,0,0,1,1,3,1,4,6,8,0,0,1,1966,1,1,271,3,3,2,0,65,0,0,0,0,0,3,1,0,6,2008,9,4,149350
0,5,94.0,9239,1,1,3,3,0,4,0,22,1,2,0,2,5,8,1963,2003,1,0,13,14,3,0,3,4,1,3,3,1,6,634,1,0,326,960,1,5,1,4,960,0,0,960,1,0,1,0,3,1,4,6,8,0,0,1,1963,3,1,300,3,3,2,168,0,0,0,0,0,0,0,1,0,5,2008,9,4,144900
0,5,88.0,14175,1,1,3,3,0,4,0,22,3,2,0,2,6,8,1956,1956,1,0,6,6,3,0,3,3,1,3,4,4,6,776,1,0,212,988,1,3,1,0,1188,0,0,1188,1,0,1,0,1,1,3,4,8,1,3,1,1956,1,2,621,3,3,2,102,89,231,0,0,0,0,0,1,0,6,2008,9,4,185000
0,5,72.0,13284,1,1,3,3,0,4,0,22,4,2,0,2,5,5,1954,1954,1,0,14,10,3,0,3,3,2,4,3,2,4,1064,1,0,319,1383,1,3,1,4,1383,0,0,1383,1,0,1,0,3,1,3,6,8,1,4,1,1954,1,1,354,3,3,2,511,116,0,0,0,0,0,4,1,0,6,2008,9,4,165000
0,5,80.5,13500,1,1,3,3,0,4,0,4,2,2,0,2,6,7,1960,1975,0,0,3,10,3,0,3,3,1,4,3,4,4,429,5,1080,93,1602,1,4,1,4,1252,0,0,1252,1,0,1,0,1,1,3,4,8,1,4,1,1960,2,2,564,3,3,2,409,0,0,0,0,0,0,0,1,0,3,2008,9,4,235000
8,5,85.0,13825,1,1,3,3,0,4,0,22,2,2,0,7,5,6,1958,1987,1,0,8,8,3,0,3,4,1,3,3,1,1,0,1,0,533,533,1,3,1,4,1021,580,0,1601,0,1,1,0,3,1,3,6,6,0,0,3,1958,2,1,300,3,3,2,280,34,0,0,0,0,0,0,1,0,12,2008,9,4,140000
1,5,60.0,10200,1,1,3,3,0,4,0,22,2,2,0,2,5,8,1940,1997,1,0,14,15,3,0,3,3,2,3,3,1,1,0,1,0,672,672,1,5,1,4,672,0,0,672,0,0,1,0,2,1,3,4,8,0,0,5,1940,1,1,240,3,3,0,168,0,0,0,0,0,0,4,1,0,8,2008,9,4,108000
15,5,80.5,10532,1,1,3,3,0,0,0,4,2,2,0,2,5,3,1960,1960,0,4,9,10,4,275,3,3,1,3,3,2,3,988,1,0,0,988,1,4,1,4,1721,0,0,1721,1,0,2,0,3,1,3,7,5,2,3,2,1960,1,2,626,3,3,2,50,84,0,0,0,0,0,0,1,0,12,2008,9,0,145000
4,5,63.0,8375,1,1,3,3,0,0,0,22,2,2,0,0,5,7,1941,1973,1,0,14,15,3,0,3,3,0,3,3,1,5,336,1,0,240,576,1,4,1,4,864,486,0,1350,1,0,1,1,2,1,4,6,7,0,0,0,1973,1,3,627,3,3,0,0,0,0,0,0,0,0,3,1,0,6,2008,9,4,152400
8,5,72.0,10200,1,1,3,3,0,4,0,22,2,2,0,7,5,8,1970,1970,3,0,6,6,3,0,3,4,2,4,3,3,5,704,1,0,160,864,1,5,1,4,904,0,0,904,0,0,1,0,3,1,4,5,8,0,0,0,1979,1,3,912,3,3,2,143,0,0,0,0,0,0,3,1,0,6,2008,9,4,144000
11,5,80.5,2887,1,1,3,1,0,4,0,4,2,2,0,2,6,5,1996,1997,1,0,14,15,3,0,3,3,2,4,3,2,6,1003,1,0,288,1291,1,5,1,4,1291,0,0,1291,1,0,1,0,2,1,4,6,8,1,4,1,1996,1,2,431,3,3,2,307,0,0,0,0,0,0,0,1,0,11,2008,9,4,173000
5,5,83.0,10005,1,1,3,3,0,4,0,4,2,2,0,5,7,5,1977,1977,3,0,9,10,1,299,3,3,1,4,3,1,4,392,1,0,768,1160,1,5,1,4,1156,866,0,2022,0,0,2,1,4,1,3,8,8,1,3,1,1977,3,2,505,3,3,2,288,117,0,0,0,0,0,0,1,0,3,2008,9,4,192000
0,5,82.0,20270,1,1,0,3,0,1,0,4,2,2,0,2,7,6,1979,1979,1,0,9,10,3,0,3,3,1,4,3,4,6,599,1,0,925,1524,1,3,1,4,1524,0,0,1524,1,0,2,0,3,1,3,7,8,2,4,1,1979,3,2,478,3,3,2,140,0,0,0,0,0,0,0,1,0,4,2008,9,4,245000
0,5,73.0,39104,1,1,0,2,0,1,2,4,2,2,0,2,7,7,1954,2005,0,1,9,10,3,0,3,3,1,4,3,4,2,226,6,1063,96,1385,1,5,1,4,1363,0,0,1363,1,0,1,0,2,1,3,5,5,2,3,1,1954,1,2,439,3,3,2,81,0,0,0,0,0,0,0,1,0,4,2008,9,4,241500
0,5,80.5,53227,1,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,4,9,10,3,0,3,3,1,4,3,4,4,1116,1,0,248,1364,1,5,1,4,1663,0,0,1663,1,0,1,0,2,1,4,6,7,2,4,1,1954,3,2,529,3,3,2,224,137,0,0,0,0,0,0,1,0,3,2008,9,4,256000
8,5,124.0,11512,1,1,0,3,0,0,0,7,2,2,0,7,6,7,1959,2006,1,0,9,10,1,84,3,3,1,3,3,3,5,719,1,0,300,1019,1,4,1,4,1357,0,0,1357,1,0,1,0,2,1,5,5,8,1,4,2,1959,2,1,312,3,3,2,0,0,0,0,163,0,0,4,1,0,5,2008,9,4,177000
4,5,50.0,5190,1,1,3,3,0,4,0,7,2,2,0,0,7,5,1948,1950,1,0,3,10,3,0,3,3,1,3,3,1,1,0,1,0,570,570,1,3,1,4,617,462,0,1079,0,0,1,0,2,1,3,5,8,1,4,1,1948,1,1,249,3,3,2,135,0,0,0,0,0,0,0,1,0,1,2008,9,4,125600
0,5,85.0,10452,1,1,0,3,0,4,0,7,2,2,0,2,6,5,1953,1953,3,0,14,15,4,216,3,3,1,3,3,2,3,500,1,0,594,1094,1,5,1,4,1094,0,0,1094,0,0,1,0,3,1,3,5,8,2,4,1,1953,2,2,495,3,3,2,0,0,0,0,287,0,0,0,1,0,6,2008,9,4,155000
4,5,75.0,45600,1,1,1,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,0,14,15,3,0,3,3,0,3,3,1,1,0,1,0,907,907,1,3,1,4,1307,1051,0,2358,0,0,3,0,5,1,3,10,8,1,4,5,1908,1,2,360,2,3,2,486,40,0,0,175,0,0,0,1,0,9,2008,9,4,240000
1,5,85.0,19550,1,1,3,3,0,4,0,7,2,2,0,2,5,7,1940,2007,0,4,10,11,3,0,3,3,2,3,3,4,5,1035,1,0,545,1580,1,5,1,4,1518,0,0,1518,1,0,1,0,2,1,2,5,8,2,4,6,0,0,0,0,0,0,2,0,39,0,0,0,0,0,0,1,0,1,2008,9,4,260000
4,5,66.0,21780,1,1,3,3,0,4,0,7,2,2,0,0,6,7,1918,1950,1,0,14,15,3,0,3,3,0,4,3,2,1,0,1,0,1163,1163,1,5,1,4,1163,511,0,1674,0,0,2,0,4,1,3,8,8,1,4,5,1955,3,2,396,3,3,0,72,36,0,0,144,0,0,0,1,0,7,2008,9,4,185000
6,5,120.0,13728,1,1,3,3,0,0,0,7,2,2,0,5,6,7,1935,1986,3,0,12,13,3,0,3,3,1,3,3,1,3,626,1,0,501,1127,1,5,1,4,1236,872,0,2108,0,0,2,0,4,1,4,7,8,2,3,2,1935,1,2,540,3,3,2,0,0,0,0,90,0,0,0,1,0,7,2008,9,4,235000
0,5,68.0,9571,1,1,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,3,0,14,15,3,0,3,3,1,3,3,3,3,870,1,0,639,1509,1,3,1,0,1509,0,0,1509,1,0,1,0,3,1,4,6,8,1,3,1,1956,1,1,322,3,3,2,158,0,0,0,576,0,0,3,1,0,7,2008,9,4,159900
10,5,50.0,9350,1,1,3,3,0,4,0,7,2,2,2,6,5,5,1975,1975,1,0,6,6,3,0,3,3,2,4,3,3,6,864,1,0,0,864,1,2,0,4,864,0,0,864,1,0,1,0,2,1,3,4,8,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,2008,9,4,99600
5,5,50.0,9360,1,1,3,3,0,0,0,7,2,2,0,5,6,8,1962,2001,1,0,13,14,0,216,4,3,1,3,3,1,3,324,1,0,297,621,1,3,1,4,621,648,0,1269,0,0,1,1,3,1,3,7,8,0,0,5,1962,1,1,280,3,3,2,0,236,0,0,0,0,0,2,1,0,11,2008,9,4,134500
4,5,50.0,8405,1,0,3,3,0,4,0,7,2,2,0,0,5,8,1900,1950,1,0,8,8,3,0,3,3,0,3,4,1,3,241,4,391,229,861,1,5,1,4,961,406,0,1367,1,0,1,0,4,1,3,7,8,0,0,5,1978,1,1,384,3,3,2,0,130,112,0,0,0,0,3,1,0,4,2008,9,4,119000
15,5,70.0,7000,1,1,3,3,0,4,0,7,2,2,1,5,5,7,1910,1991,1,0,8,8,3,0,3,3,1,4,3,4,6,969,1,0,148,1117,1,3,1,4,820,527,0,1347,1,0,1,0,3,1,3,5,8,0,0,6,0,0,0,0,0,0,0,85,0,148,0,0,0,0,0,1,0,1,2008,9,4,107500
15,5,68.0,10880,1,1,3,3,0,4,0,7,2,2,1,2,5,5,1950,1950,1,0,8,8,3,0,3,3,1,3,3,1,5,1040,1,0,124,1164,2,3,0,4,1164,0,0,1164,1,0,1,0,3,1,3,5,8,0,0,5,1950,1,1,240,3,3,2,0,48,0,0,0,0,0,0,1,0,8,2008,3,4,125000
4,5,60.0,9600,1,1,3,3,0,0,0,7,0,2,0,0,6,5,1924,1950,1,0,14,15,3,0,3,3,0,3,3,1,1,0,1,0,572,572,3,2,0,1,572,524,0,1096,0,0,1,0,2,1,3,5,8,0,0,6,0,0,0,0,0,0,0,0,8,128,0,0,0,0,0,1,0,4,2008,9,4,79000
4,5,60.0,9084,1,1,3,3,0,4,0,7,0,2,0,0,5,6,1941,1950,1,0,13,14,3,0,3,3,1,3,2,2,2,236,3,380,0,616,1,3,0,4,616,495,0,1111,0,1,1,0,3,1,3,5,8,0,0,5,1941,1,1,200,3,2,2,48,0,0,0,0,0,0,0,1,0,3,2008,5,4,95000
5,5,86.0,11839,1,1,3,3,0,4,0,23,2,2,0,5,7,5,1990,1990,3,0,6,6,1,99,3,3,2,4,3,1,6,1085,1,0,390,1475,1,5,1,4,1532,797,0,2329,1,0,2,1,4,1,4,10,8,1,5,1,1990,1,2,514,3,3,2,192,121,0,0,0,0,0,0,1,0,5,2008,9,4,262280
5,5,67.0,9771,1,1,2,3,0,0,0,23,2,2,0,5,6,5,1995,2002,1,0,6,6,1,190,4,3,2,4,3,1,2,779,1,0,298,1077,1,5,1,4,1093,1721,0,2814,0,1,2,1,4,1,4,9,8,1,3,3,1995,3,2,614,3,3,2,48,32,0,0,216,0,0,4,1,0,6,2008,9,4,260000
0,5,80.0,9938,1,1,3,3,0,4,0,23,2,2,0,2,7,5,1994,1994,1,0,6,6,1,251,4,3,2,4,3,1,6,1271,1,0,331,1602,1,5,1,4,1626,0,0,1626,1,0,2,1,3,1,4,7,8,1,3,1,1994,2,2,534,3,3,2,424,40,0,0,0,0,0,0,1,0,4,2008,9,4,226500
5,5,67.0,14171,1,1,1,3,0,1,0,23,2,2,0,5,7,5,1993,1994,1,0,13,14,3,0,4,3,2,4,3,1,6,355,1,0,457,812,1,5,1,4,1101,1099,0,2200,0,0,2,1,4,1,4,9,8,1,3,1,1993,2,2,453,3,3,2,168,98,0,0,0,0,0,0,1,0,12,2008,9,4,225000
8,5,85.0,10541,1,1,0,3,0,0,0,23,2,2,0,7,7,5,1996,1996,1,0,13,14,3,0,4,3,2,4,3,3,1,0,1,0,672,672,1,5,1,4,1302,735,0,2037,0,0,2,1,3,1,4,8,8,1,3,1,1996,3,2,472,3,3,2,100,33,0,0,0,0,0,0,1,0,2,2008,9,4,229000
5,5,65.0,10616,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,0,13,14,3,0,4,3,2,4,3,1,1,0,1,0,628,628,1,5,1,4,628,728,0,1356,0,0,2,1,3,1,4,6,8,1,4,3,2007,3,2,484,3,3,2,100,24,0,0,0,0,0,0,1,0,3,2008,6,5,177439
0,5,65.0,9345,1,1,0,3,0,4,0,5,2,2,0,2,8,5,2007,2007,1,0,13,14,4,156,4,3,2,4,3,3,1,0,1,0,1615,1615,1,5,1,4,1615,0,0,1615,0,0,2,0,3,1,4,7,8,1,4,1,2007,2,3,864,3,3,2,168,30,0,0,0,0,0,0,1,0,5,2008,9,4,248500
0,5,91.0,11778,1,1,3,3,0,4,0,5,2,2,0,2,9,5,2008,2008,3,0,13,14,4,554,4,3,2,4,3,4,6,2085,1,0,186,2271,1,5,1,4,2276,0,0,2276,1,0,2,0,3,1,5,7,8,2,4,1,2008,2,3,1348,4,3,2,0,0,70,0,255,0,0,0,1,0,6,2008,9,0,475000
0,5,91.0,11778,1,1,3,3,0,4,0,5,4,2,0,2,9,5,2008,2008,3,0,13,14,4,402,5,3,2,5,3,3,6,1153,1,0,598,1751,1,5,1,4,1766,0,0,1766,1,0,2,1,3,1,5,8,8,2,4,1,2008,3,3,874,3,3,2,216,36,0,0,0,0,0,0,1,0,12,2008,6,5,395039
5,5,59.0,11228,1,1,1,3,0,1,0,23,2,2,0,5,7,5,1993,1993,1,0,13,14,3,0,4,3,2,4,3,1,4,50,6,531,499,1080,1,5,1,4,1080,1017,0,2097,0,1,2,1,3,1,4,9,8,1,3,1,1993,1,3,678,3,3,2,196,187,0,0,0,0,0,0,1,0,12,2008,9,4,228000
8,5,67.0,11454,1,1,1,3,0,0,0,23,2,2,0,7,8,5,1995,1995,1,0,13,14,1,302,4,3,2,4,3,4,6,770,1,0,631,1401,1,5,1,4,1511,0,0,1511,1,0,2,0,3,1,4,6,8,1,2,1,1995,3,3,811,3,3,2,168,42,0,0,0,0,0,0,1,0,2,2008,9,4,225000
0,5,80.5,11500,1,1,0,0,0,1,0,4,2,2,0,2,6,6,1966,1966,0,4,9,10,3,0,3,3,1,4,4,4,2,262,5,723,197,1182,1,5,1,4,1643,0,0,1643,1,0,2,0,2,1,3,6,8,1,4,1,1966,1,2,438,3,3,2,339,0,0,0,0,0,0,0,1,0,3,2008,9,4,195000
5,5,79.0,12798,1,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,0,13,14,3,0,3,3,2,4,3,4,6,462,1,0,154,616,1,4,1,4,616,1072,0,1688,1,0,2,1,4,1,4,8,8,0,0,1,1997,2,2,603,3,3,2,403,114,185,0,0,0,0,0,3,400,5,2008,9,4,200000
0,5,65.0,9750,1,1,3,2,0,4,1,5,2,2,0,2,5,7,1994,1994,1,0,13,14,3,0,3,3,2,4,3,1,6,722,1,0,268,990,1,5,1,4,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0,5,1997,1,2,528,3,3,2,168,0,0,0,0,0,0,0,1,0,8,2008,9,4,155000
0,5,75.0,9525,1,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,0,13,14,3,0,3,3,2,4,3,1,1,0,1,0,1099,1099,1,5,1,4,1099,0,0,1099,0,0,1,1,3,1,4,6,8,0,0,1,1999,1,1,352,3,3,2,278,0,0,0,0,0,0,0,1,0,6,2008,9,4,144000
0,5,57.0,9245,1,1,1,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,0,13,14,3,0,3,3,2,4,3,1,6,686,1,0,304,990,1,5,1,4,990,0,0,990,0,1,1,0,3,1,3,5,8,0,0,5,1996,1,2,672,3,3,2,0,0,0,0,0,0,0,0,1,0,2,2008,9,4,145000
0,5,70.0,8696,1,1,0,3,0,4,0,5,2,2,0,2,7,5,1997,1998,1,0,13,14,1,150,3,3,2,4,3,4,6,1308,1,0,110,1418,1,5,1,4,1418,0,0,1418,1,0,2,0,3,1,4,5,8,1,3,1,1997,2,2,558,3,3,2,208,110,0,0,0,0,0,0,1,0,5,2008,9,4,226001
5,5,70.0,13142,1,1,0,3,0,0,0,5,4,2,0,5,6,5,1997,1997,1,0,13,14,1,128,3,3,2,4,3,1,6,688,1,0,176,864,1,5,1,4,872,899,0,1771,1,0,2,1,3,1,4,6,8,0,0,1,1997,2,2,600,3,3,2,0,96,0,0,0,0,0,0,1,0,7,2008,9,4,215700
5,5,68.0,8998,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,0,13,14,1,120,4,3,2,4,3,2,6,527,1,0,255,782,1,5,1,4,782,870,0,1652,0,0,2,1,3,1,4,6,8,0,0,1,2000,2,2,532,3,3,2,0,70,0,0,0,0,0,0,1,0,6,2008,9,4,207500
5,5,68.0,9179,1,1,0,3,0,4,0,5,2,2,0,5,7,5,1999,1999,1,0,13,14,1,158,4,3,2,4,3,1,6,633,1,0,240,873,1,5,1,4,882,908,0,1790,1,0,2,1,3,1,4,7,8,0,0,1,1999,2,2,588,3,3,2,0,88,0,0,0,0,0,0,1,0,6,2008,9,0,193000
5,5,57.0,8924,1,1,0,3,0,1,0,5,2,2,0,5,7,5,1998,1999,1,0,13,14,3,0,3,3,2,4,3,3,1,0,1,0,880,880,1,5,1,4,880,844,0,1724,0,0,2,1,3,1,4,8,8,0,0,1,1998,3,2,527,3,3,2,120,155,0,0,0,0,0,0,1,0,7,2008,9,4,188000
0,5,93.0,9382,1,1,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,0,13,14,1,125,4,3,2,4,3,1,1,0,1,0,1468,1468,1,5,1,4,1479,0,0,1479,0,0,2,0,3,1,4,6,8,0,0,1,1999,2,2,577,3,3,2,120,25,0,0,0,0,0,0,1,0,7,2008,9,4,191000
0,5,88.0,12803,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,0,13,14,1,99,4,3,2,4,3,2,6,922,1,0,572,1494,1,5,1,4,1494,0,0,1494,1,0,2,0,3,1,4,6,8,1,3,1,2002,2,2,530,3,3,2,192,36,0,0,0,0,0,0,1,0,9,2008,9,4,221000
5,5,80.0,12435,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2001,2001,1,0,13,14,1,172,4,3,2,4,3,1,6,361,1,0,602,963,1,5,1,4,963,829,0,1792,0,0,2,1,3,1,4,7,8,1,3,1,2001,2,2,564,3,3,2,0,96,0,245,0,0,0,0,1,0,5,2008,9,4,231500
